node,count,star,friends
6cw0LBJzZFCuRe9QuaMbEQ,14,3.86,183
qNEbVcrpSwZ70byDVL_caQ,52,3.48,177
qcL24SU7xZHvKbJtv9cncg,1,5,4
lwUvoJmi46cuaACN5fdClA,3,3.67,5
7pY1A6fcV9e2RYBeHKmbTw,1,5,4
bWXPzC68VExotw43uOInZQ,3,4.67,94
t6eL2wmnsZ5Vp8v2mSj5Yg,3,2.25,68
QQ2-2--RakzhqCNT7QWMBQ,19,4.14,77
vg6a3xDgCqdEjBIOMiPUrA,50,2.9,646
TylwvbaroCGBnizgJ5Wa7g,2,3,93
7NEmC-Q2Ikx8qG48WnIr2g,22,3.91,17
5dZxPqbXYe4nSP7NKJ78WQ,51,3.63,40
s8gnPnhOzrq41P9nRk6QwA,15,3.33,248
zdeAS4Yh46V-S67TigjPJQ,12,4.25,14
zuiNO-nM-wpP0iH9sbKHuA,14,4.21,2
g6Hll5nzVz4VE-5AcsnIpQ,5,4.4,1
XkfnvonaC34N7vumff3Kag,62,4,36
VRjkoVfODSdCtUlUH4dT-A,32,3.58,123
JXnYAfZ2_steQ7En2Zd7Ug,39,3.13,25
sVEBxKJ53qbzyyoK6edXpQ,97,3.58,213
Pf7FI0OukC_CEcCz0ZxoUw,2403,3.93,4255
7tHVXijJa7OlraqMXtE6Gg,66,2.97,57
IdcM2uy89NaII7p0oVoeHA,453,3.55,1301
Ss8qDbb9qmIT5YhSybg1SQ,101,3.76,31
aXBhaplkbJnp7SVjE7Rzeg,68,4.74,31
_5As_24ZISJzSMz2MuCJYA,19,4.21,10
oYdlP2wVAQe4v888k2fMPA,8,2.63,5
lNE27mkxkzt5GcFi2cBU4A,73,3.91,20
CrJlQ1NYEIfmMz5RuUhMvA,227,4.03,81
IWp7diNiU3Gm1vfhhwG5Lw,20,4.3,45
jvjLESkwupvuCp-mLFky0w,11,4.25,15
WqcZsAkwxqOf-hNxLIvRGw,97,3.61,167
kUz4S5fNAL7rRe0fWxm2Sw,286,3.41,225
iubghCLlWAnjQcYNfsMoGg,44,3.18,29
bY_f_34v5aMtw4v7EZ56hw,93,2.98,10
5VQiGL3Kf-jVkOFLU6nuHw,24,3.74,10
80IPs3Dp7b9BHOaFuThmZQ,3,5,27
U4e_S-ZeMWD-vW8sqmGosA,49,3.29,20
4I365gvkybJrwTMfeBTyIQ,13,4.62,1
4Aj9NpdxnT5CHZnn95SlKA,50,3.42,29
i87In5tP4yz3ecqNX216gA,424,3.31,62
6mgYTBGN1Ig2thDBCjmLwQ,965,3.59,134
5WlF0WZAnkDcys9zAcWWPg,256,3.88,278
7xQBslu6RxlGJ0ieV_K_Zg,7,4.14,21
UhHVyR5trMvFX2PejfCE7g,15,3.19,2
G2XRG_raVtrrONP4IxF5WA,53,4.48,17
3V_eOrneBc8Y0HmxKys6Yg,58,3.92,10
HEIt7VvXRgEZ83joZ5tAYQ,12,4.4,15
kk8_DEZJTrY3r5rXFtMOdA,59,3.98,10
FXeGf3Zilbx9mz7MqHYjWg,14,4,4
_p7elj3ikr6BrN3eGOIGQg,2,4.5,10
xT_E8R6HYHnROVy9xn1iHQ,3,3.67,4
98v_f4MQhbAK-SKeSATEEg,531,3.82,435
1FLR36RTq0O4dGFkkRgsxQ,255,4.31,52
GXn4ZsasLKh0qZ5g3nIqcQ,631,3.83,577
jJnjdbYxN58dbN6G2XHBPw,96,4.06,29
AJONmAD8t-n1sBoEhxtcGQ,222,3.97,48
mJRM2Osf3yzhsgGnVXxfUg,79,3.76,109
09Zx184-lbV9HZDbyf1y9w,27,3.48,22
PgFnZeFgswXaT4PXUfk0BA,9,3.89,5
2LxlkB5qMnRsT_bNbXJQSQ,56,3.76,48
yYejOVAGn-GUrgA0aeoAAw,76,3.9,31
NBme-VlYIYHP1V5XKPnjcA,5,4.6,1
CO2QxY5DxMx3_GQCf7iupA,24,3.25,11
gvYdMI_M6clQDGkrAvbRuA,587,3.58,1473
lewb3h0YkPmPZOIAHDMEhw,11,3.82,127
0Ps1BG4XAI2pjlevKziRaw,31,4.05,7
5V7zJZBnz_fyIeHj2fJAzw,15,4.44,8
0UN0AOKhAnoqTdb1teNstQ,253,3.83,118
EsAG-AIdY0vW43yFYcdknQ,18,4.33,5
uU-Rk1sj478gPh6Kug1wSw,810,3.97,195
kHmXUEOAsIbguUrPoX6Tkg,236,3.59,53
0FV5QOpxiroE2vBblaP3WQ,140,3.69,50
6pMt6lcJwgPbAgSB0nE34Q,65,3.93,45
lHxEAFLdYLiAWo0rzSHkJQ,11,3.82,451
Jtfz1WbIB_FtYDkO3MtRXg,636,4.06,87
RdJ7Ykelg8w4y5FTmxjT8g,304,3.93,85
aD4UZNOxh9abKzkHyd31Sw,70,3.75,15
VFnJBz2YR3yTCxDZTmC1sg,1,1,7
DP7ddvk4zqxdbYeHU2Qa0g,132,4.4,144
QSF0XYVDSbQTxUpS6z2C6Q,20,4.4,153
6fxznFeHac8sywDPB4rjag,74,3.21,65
8ymlt8ygqjoV18IXVIcT8A,605,3.4,319
eL-neEQ3mnVFysbKQKZyDQ,16,4.25,10
ieU_bKpyyjas5HR-h-nCIA,43,4.14,9
TR7ezcRznfr1Jif7euZZJg,794,3.87,1149
71Ihc0j6IeKCGwIT3okR3w,334,4.61,538
4NcwQPK1wHa3doYx8pD_3A,13,5,264
U0_7iU6cFRzclZBHBsFRug,346,3.83,417
EvklJD323DhqSL4uEZP5bg,102,4.02,18
iGw6kEm9aMy5-g0scaJFTg,6,3.67,25
tZaEfbKqd01CxqaWJoxX9w,4,2.25,43
KdfSN92rb_KM4dj7Ew5ckw,1,1,26
fYB4nPD2Y0uXXpVo20ZrNg,224,3.85,339
74MEs3l1jQTaBPpOgv8t7w,109,3.55,74
WKivZrSkZE--3_vI7qGhfA,74,3.49,76
SQhfFaFzvLJQuCWRhFFK-A,18,3.95,10
94D9sUd6i9ut2P8972pnWQ,82,3.93,74
LiXWrgomoSzl6g2q63WasA,27,4.1,23
LfxPqCrvZBnSRee2_VZ_Uw,6,1.55,48
akPq-q-N8h-O64p4TPuqSQ,53,4.19,32
XIT4XBHpmaa9es4WwMn_5A,15,4.13,119
cS3yNK6DN9cvmSKmr5TNwg,5,3.2,19
phcLCDH43d6GC1bjrnSxLg,60,4.23,30
LZkEU9n-0XDagWrPkPzIwA,82,3.48,179
mxZfJDk8_cOO19c7xiMffQ,179,3.95,94
henDqMyd5F1K6jBnHTrYqQ,569,3.56,397
aLaa6eLX7cWg25MDAIms8Q,55,3.47,20
33q7YVUXixF1DIikw4qYEw,57,3.7,68
twQYmZIVHxrtJUyFVforhg,140,4.04,86
oU-1ha_CKEq2wu0tU99yHw,35,3.78,8
2I1USpn8ScH9k8P77bxpiA,20,4.36,134
uKtpvZIBvthTFFntso1eAQ,652,3.68,338
1KUUrQpQahoqOODBaeqd3A,106,3.53,35
8WzFNiQZbUJjvHoT2Jp5rg,127,4.01,170
cZvjXbul3fPNVDDNUFkAYw,135,3.53,385
GsS_uCk0Rjwh135sNxZK9g,101,3.69,38
u-u8vyXgSSQSA_K6rvrZjA,395,3.76,824
XuiBAQi8lwPbHfKDgKWwEA,313,3.78,721
Dzuc8jWCQit4MoBMOrEpYQ,326,4.02,180
TJMgOTcm2ShyOpablSYbXA,780,3.94,2797
0o0kiMyBcgHyiCUzHd6PQA,171,3.61,154
EvXwnFVVYVWPMIT-7AyKZg,548,3.72,200
7sPExwB7lJoMYPgCePjaFA,376,4.05,242
lXq6FMLBFqGwy1Bj08PkZw,218,3.83,289
15nD50SrNJN8E5DYDa0GWQ,335,3.76,482
yaQG8ZiqUE95-kw7-IWivw,119,3.74,35
LFZn7jtMpFuAyVg8n8LPqA,766,3.7,256
lwvh3Q9mt8vefdSymdmaSA,356,3.41,537
Tpj_QT8TLneNnIL-Bw55-A,495,3.46,104
zjj6fK65LRB4WNlE8Qt3lg,203,3.9,422
YK6YBnl6eFrlPuWfjYkVzQ,110,3.68,202
sR2EMcrCZahvA8zOraeQnw,121,3.22,65
l4Fp7ZYWqrtNhZCblVwxmg,300,3.9,238
cXZhFx6FDmV6GCwmdF5HzQ,316,3.5,542
TH0p8JCSb-GGKoJcw1b0ww,256,3.88,50
kdcaQuqUXZ3sEse9T2-0Yg,163,3.55,55
g0MoVQFIDhtjbbgTudgAwg,39,4.1,10
rzpbbpb_oBW42aJxL6ixlQ,306,3.81,354
n-tnLvDl95IyxvCSRhIUZg,217,3.92,202
Vv_QNh9H-gTF9WabR5vH3g,303,3.99,236
0zRLjgw0PQUwqiUCOIgShQ,535,3.81,1613
0dHBPR0U2pKU5r2DTCbPuQ,605,3.88,619
eRo4GC0tn35Qcv4kXfndfg,294,3.8,78
JUlMVyJQ6ijHCdMjs8bGhw,1021,3.66,208
tzdbw_QCpsF5abVKQszmjg,146,3.76,33
4ABktWZ7hBX86f0hYh5_bA,438,3.79,233
wSByVbwME4MzgkJaFyfvNg,837,4.16,4053
yGk-sj4y2lh05muKZjC3Fg,169,3.36,12
Yj0A2B-cAKgPgRL7_iCSNw,24,4.04,8
xEQ20W2KZlAXod5qHhkG9g,101,3.97,95
_WaU0vJCwnnSOSCy2qCVtw,4,4.25,2
Dwan7n3e7_kCAbKBeeaUVw,13,3.23,59
sChRO_i8scbDLinM2bEmkg,19,3.79,12
UoaH7birJVNjJmzIVXyePA,17,4.74,5
BwC6JnnmWP50MS6UubOv6Q,541,3.31,85
ScKyghUl8MRWkL3x1N6vpw,869,3.8,451
wfzu9vAg61A7brCKYCS7PA,61,4.16,5
I8ppRy1-xPiQQ0z2gyR6sg,42,3.98,11
v6Rgslf_JaXCCyc6mIul4Q,15,3.79,11
NUe7goLuyJ_O60MWGzEbWw,256,4.3,848
0FqOUg8vJNOeBfjImQl6iQ,18,3.71,9
J_zjiquir1Heexi7Pkgicw,60,3.44,118
rxNku8x9n5F68t0RF266yw,24,4.36,43
y_uBHMh14ZrZ_gvQxxE1Gw,69,4,26
g_-z7U0bCwLdlUH3NIrsnw,59,4.22,61
7XvUlAuIRF9IhWAvlr5U7Q,701,3.69,210
vXDE70-3VTG6asHVAEa-CA,62,3.86,59
P_edfyCOz58bRm1psqIWJA,16,4.06,43
kbMDEFt7QUy4zPcRmTYM9w,14,4.26,316
Y-6Mfz-NZ-hEMVxNtjJWBQ,107,3.72,201
7k0aAcK3WehIx3KmvC-whA,6,4.17,20
Zm9on8XbrxLwWOqeboz03g,11,3.77,1
S566aX7_ZJfcOoI7YAYJgQ,117,4.15,31
MT65fT216MAENAaY-SIV-g,152,3.28,21
OmBcJYK_IYDQTIF0LzFw4g,26,4.15,27
7JgENga1ipXXbPYhIz72sw,72,3.99,311
mJZLFXvW7DFxpqL1WnKYoA,171,3.64,112
Nc_zYkWfvKVckOM-ndrRbw,65,3.82,21
eJ05t1sm2jLqU_tl3VW6KA,65,3.8,101
Y5ubWFnk2FRinbkFusxE5w,201,3.74,35
mY6o_uBksSvlfNtwh46Fwg,5,4.4,3
OSJZO8MJHiLlCitZ80YFgw,63,3.77,19
RdQ4rlqjX6XB8LbfXBqBNQ,36,3.58,21
EVHSSua7Oj_cL9DrPyYl-A,72,3.68,46
hNjDFwwEonM6d4d2EBEwPA,1,2,3
HTgsSLhJEcY2_V8LIxuzMQ,189,3.81,282
jZfIQN8ivTQFdzYRtMmChQ,114,3.82,82
cP86_UM0ZL3s5yTmC0R0zQ,121,3.65,167
UPYcWzBJiODmHf9qT1MjtA,4,5,1338
ZENvSny_GQOxRXXkQ-MPMA,10,4.73,97
ROBfuofw3iVYLJ7R9mqcbQ,21,3.14,14
hBnSEDbXftZLpMkRcNAMVw,6,3.33,221
aIEE7MNEPn8Rb5tfTVTQCQ,21,3.67,460
l4D3Wvyup_WdTFLLOJYqHw,32,4.53,243
8EneFRH-5HEmfQ9AOJwc-Q,211,3.6,811
K0-YFeC4QiSHg2-RbiwyHg,244,3.75,587
z63Nt9ZGwV7zTUJZEXsMRg,326,3.92,346
9lXsiuafHP753IAUu4pzWQ,218,4.35,955
vffKQc_WQMYFGY4JS5VAOw,1191,3.9,271
jlU1OcjF0V34SKOUsz_J6A,12,4.58,758
ep57F9zQp7D7gYFlBKUjEQ,6,1.44,95
u5uHVh4Yt3AAnFT2G3_VNg,4,4.4,716
g3H5hLZn_1kxUNszpBJN0g,18,3.67,697
fXzwT9XQu8qQeT8fqfnQ-g,8,4.63,72
SnzohbsHGLyugpb-v_orRA,5,3.2,398
YCOwZztY3w6KbmlETuHm4A,676,3.53,456
S3v2L43KNkKPNm_IcZ3T7Q,428,3.69,647
BI43zsVnKZHtMI_4GBStng,347,3.8,413
F1klJYoJyDbc-cfIvaCBxQ,58,4.44,204
h8pthOnqCxV94D8-JkZXCQ,793,3.85,1220
kwLjniiYa1H57LwQX2TGIQ,970,3.25,373
WB-ivH1N3Jew0oFs98NqYQ,434,3.9,894
u2NjjrFtg4ZMsoDXtDBqjA,1168,3.58,169
Nc4uWHBuFF407t3MzX0tOg,382,3.78,406
btF31V_Yg_G5bxvHx3qcRQ,138,3.49,375
JY6IepgSDkESrtMl1GCD_Q,371,3.8,448
rlphr1Hp6_x9e8yRGX42Fg,540,3.66,184
r9VkVP_4d2_KMHA9ZN2c6w,271,4.8,333
Isim4BQsF7bF28Te3GFvJw,210,3.5,245
OSVP5gnarZ4Vke9HhvRCrA,501,4.06,460
22N9LnQCDY68uFxZXQYJ4g,178,3.78,1811
YiBYy9dBSu2Q5x0g2eNKtQ,143,3.77,519
DCnqvmdvbu04hTAv7DX-Mw,673,4.29,1272
XTjZqAe1MGsOJ9PyLZUW3A,204,3.89,238
vASaF47nWvCHEEDA8nfCVw,888,3.68,780
LSCXuJEYEsD6pBjIBu3ARQ,126,3.46,79
_LbK9H21Hm6nx7FzjeGpEg,490,4.1,595
NSPc5WAzKjQr2D3SiFAeXg,595,4.11,238
XGaMoQ6sg0B5hSzC5aRmdw,321,4,150
n31zWKg821H9iC8UDlQ-MQ,953,3.62,150
ecZ3G0p_n9SXA2XBG-HiaQ,464,3.69,257
w_7VA5j2Pcw7-m4fxmzoQw,148,4,33
i7Uceh9Rp53MbKiy0tPX4Q,77,3.88,83
QTlwLu-7xH5Lzogi13Z2ww,36,4.43,92
96IKLbNHdK-sOAjuMwoegw,931,3.96,1299
NjLRgbRZiwEIMpAgXypJtw,275,3.29,230
BopI8u1i2EIQcbTcZUuQXg,47,4.39,146
l5J_HyR1xn8PkqZO3CVV1A,895,4.08,1214
bXkKBLQnNUcUw_PDVnOQPg,115,3.91,279
z3WHx5PVY6BglO4d6Uo9Ww,175,3.62,41
Z93LEsbpKNOZ13FRJrXVeQ,156,4.56,86
ixd09Z8vEeAz3TJsLDxYSg,9,4.27,2
f8QWAWj6YWEE6k5Eewd4yg,365,3.76,328
tOHZb9yhpLFjwC4TAS_adQ,50,4.72,59
9E-KyiIy6YUobZ5kPBUhtg,258,3.14,96
0gEDwhSUIWIBz23MbLYMig,698,3.79,1104
0tt1di5UXbNhLkJp0XgLmw,50,4.16,60
s5o6DQgvrnmJlbw2IDM9zQ,29,4.09,13
pzP7cDxdPKD6hA5tMtKFgw,54,4.13,293
F3swTsmAQ5u0vLZFKtkG7A,1191,3.66,1487
8t9YcztOTP_W8yxtG41vVw,61,3.56,22
LjNubz7Q5VJOzRY5j3Q_nw,1102,4.16,279
lS5oUY9v902x90yBk7YMGQ,22,4.04,131
rEeTmqQ_ETdItJs_evSwZQ,56,3.81,35
cCD88zP0XE3MSi2imYBYxw,55,3.48,19
Mf5RnAVj9zKpYTXDFxsYVw,110,4.09,69
iSRP6Jy3cUPVcehaUnT9Cg,18,3.7,17
IAUnLjJsOSAUnDK_zL8mCQ,8,2.56,4
iodvqnuRYBxcw-NIPpQV7A,31,2.81,85
FgK5oxbis9mNZ_oYuZKbZQ,74,2.89,18
BxwYzC0_wbJHqhp679-GOw,133,3.95,44
NrM6dFoFCEZZ-8jWl15xsw,46,4.22,5
WvfDrD0vsyYkDjP51lgu5A,19,2.74,1
pXflCbZcdZxzr6LOSSwpfQ,10,3.82,2
IpReaQYuXO_nB07xnkHuNw,772,4.52,3609
yCV0FiobvSbX-bzjd3G77w,190,3.53,422
jjMd3A9jHgl0yvqZGu7DvA,235,3.91,108
9YxKi8DSn9yU11d-FmYV7A,24,3.46,4
gfWTee4CnQF-shBgAsvI9g,148,3.3,58
jPRDnnoCvJi2plYWWAoOcw,43,3.14,108
EmUU3rdbxVWVazUT8oBB3g,263,3.97,166
dgGUKdOh2a01OwLw1qgfDw,875,4.02,1011
nUiun5vLaZqgDUDektkCHQ,149,3.59,283
IcQJ9Ewki9Bu0cR-D__pXg,1193,3.87,4166
0juMoWXC7z4c7LgQP2s3sA,199,3.4,72
QwXpGYoZ4eUE4Bp_sQWj2Q,225,3.83,503
u9qhYrSC-AVPXgvrLHeQZw,233,3.9,55
iJiWgNrcQMCKkgUaoYOe0A,277,3.18,95
GJv1yf_IhUZqpDjFr86DmA,326,4.01,1221
L7EzQe0CVRjiAuClL1mOqg,90,3.88,35
dgHRF5ZGfQS65nk-Gw-lnA,59,3.86,109
IpLRJY4CP3fXtlEd8Y4GFQ,518,2.95,605
KJOEC2AIKycmg1qVvT-_Xw,262,4.13,655
wWyR5AdkPNwxEBZhYCGiFA,50,4.81,64
mZHk_DPbeUTQBZOBOyoqlA,280,3.53,188
bPiE0Ztrobl-JGtI9XHgsw,91,3.71,11
bp2s6DfYW6CrlEOt5zlZOg,71,4.04,130
j8p3VvkgBk6MAc4ILl9-MQ,97,3.78,40
jlpapIPWURjBUg3V31AjKw,263,3.74,127
OBQej2KTU7jNa0pZeZfj2A,5,3.2,340
duKhEm4zoR5G2nllvoxqgQ,90,3.16,49
E9R5nnzay86wwXFmRaH_wA,383,3.71,986
F_5E0rOSH63pLqE6Y2qeCw,464,3.87,166
PZS-kFDxFiFyeTNzfB4ZXQ,303,4.06,185
0YcLoR8SCZd4YNa2_ezBTA,9,3.6,14
5V0Dg_YUFF6CCQRktee1PA,212,4.01,204
YKBuyIY933tC3dD8wLhqSA,144,3.9,473
Bnf-KvDhT8WXrpv2WJEOQQ,240,4.07,104
Dn9WngLhC-utqIS07IlP2A,462,3.87,298
UMC2dKiLVhfGSvHX8QQeOg,71,4.28,36
gvOuN8PAUJHOfbO03dOgUA,1152,4.35,4457
pou3BbKsIozfH50rxmnMew,2812,4.28,4024
GJ0H2kne3nnzYBavbH4RHw,506,3.64,60
8UgTQ9bfGQb4fbflg9Qa3g,124,3.64,3
gr528N9hWldCgfKp99zWKw,167,3.64,132
us_egJTmllVdr8fie6LCYg,109,4,220
Dd-TkEszFMkSF-vRih51fQ,326,3.79,644
iSfgEDDKrWgjkxW5KcNzdg,11,4.18,34
63eZawys5jnk_RjA9mGZqQ,72,3.09,16
1duEIYfh4GK7x2PKOGszcg,52,3.32,155
5aakzkigX30vM5PNGIBXfg,50,3.94,6
0Ear9GEUEvSceG6uDsmyfg,199,3.87,245
TLytvLUgC1d87gt01yjb7A,11,3.42,53
E8ICr5ZVhwwiuIOo8xwk9w,395,3.83,542
UUfzLGE-1ooNd9ELj-HfNQ,229,3.82,251
TFpLcrl9qVptIsoUrdLZAw,1575,4.07,6493
Zu0XNq8YnVBNFfRXuv727A,279,3.77,129
Hv0D0BDrsarzvJSQXVschA,324,3.6,167
jLmEsh53bmwE5x8v6Mu8pQ,67,3.35,17
zZuABrL8wGokEt5oNpSAow,142,3.97,116
N00975Ig6_mX73MHGdtVUA,270,3.6,215
vLgSfulFzvipPxLRG-L-GA,117,4.63,621
JlXG_EfWY7HZJAA1Wd2b3g,279,3.53,614
O7XhauJnf5aNTLcwXxU0dw,331,3.77,311
yqvnruwWcm1K3nLwz_ILSg,105,3.86,380
QG13XBbgHWydzThRBGJtyw,219,4.11,357
9aZJMOox-6E0W_pBnaVZlA,498,3.63,166
eigZw_Tn4TWJPSZ9UO9Auw,896,3.43,3724
HH2iwMjIW9bmXgynu86h8Q,388,3.36,77
ZZF3UltyDUWLG5l_fAIYCw,193,3.58,833
TTo6livIZbQdsJ6NkiVwdA,8,4.25,29
418F_vnEiJMlU-sKpGttHA,536,3.77,1974
fSvOdnryI9FPJ2ylcsE2ig,1202,4.09,675
yrWJ4YZWvFj_NDOvTRaAqA,1642,3.79,694
Z0C_AdA4vJwzrg1Fe4yddg,181,4.19,274
JgBo-wZv-PI_6wAfLPh7NA,50,3.66,141
XrXmcgqTauOhoiptLO8mcA,218,4.22,55
iYYsZ78iPk6H6Q5xukPoXw,522,3.86,601
dIOHCD6Yxe5z4i8f28nGKw,15,4.2,236
6pCoyMewhL2QAMaVnnSCOA,224,3.88,250
oFlWg-zKdBcCFbPh-km_cQ,386,4.01,211
ppQMi14KHUY4cOQ325cL7A,100,3.63,368
_eklndfmcVt0ugizIou3lg,10,4.5,7
Awv1CcZJIkKGSNCnVeH5hw,113,4.02,647
RqR1bGDgdOPyHDnI73LeFw,1376,3.37,1885
QF4-OGwDNLev8qbsNSvoyQ,15,3.67,1
oCYxjlqjpnW5WJAo6HNR0A,1627,3.77,1447
bMGXNeeymFqyaISCKJjCkA,1240,4.26,1618
xqVbyKIBEF5KcylfDMt8Rg,35,4.33,92
lsa1N-zVD6M_ycRvqXWm-A,26,3.92,25
wUzVzisGKzpdLYppLVqB6A,60,3.19,17
46t0PI-i3pOFgLHVGWBIUA,185,4.12,435
KGk7SWExZxAbHX0jovLd6A,178,3.23,52
ZkvfsawiVuMs5s4SamboKg,102,2.81,90
qi5dnSkHL4hzNQtxVx7Nuw,601,4.27,128
r7DocB4ZYjs3qx1Uv2olAQ,21,4.19,10
HYQoxBC1y1DGPq6pGP09Tw,1999,3.74,2540
HaqStKX7oqpx5ymDHE58Ow,372,3.57,121
V4uH52BfO596yG7OAn5w-A,1018,3.47,271
HkPT4Y19Olqsmtvvnalw3A,196,4.01,722
dT-tHl7j8720n7VX1-11sg,134,4.23,580
WS_vooKZJws2J3eqpM6Lkw,18,4.55,53
0mYNAVDIzW4fzgAQ5opGWg,218,4.08,240
fiU7TnWwHFlhD259ur0bEw,101,3.98,25
3BEKgNBLKRL8VzenhgKw-A,37,3.95,20
B-s-8VUnuBjGTP3d01jsyw,2505,3.74,565
mehzZXSzJcfesgdOyiOGlg,7,3.43,191
7uHfPgiMyD7FDDES8_HLlQ,112,3.62,49
LiPb8poxuGRMRRJGDNxxAQ,273,4.06,70
AW0mHNbmFXCEutVRXQbcSw,3,3,5
tz-Ny8dmDG9EcUOWmjY59A,65,4.29,339
ck_-Ms-O5kKYqcEVqufBLw,325,4.31,347
JYKHI8RoZYRBE3xYIh2GZw,2,4.33,3
Eepi-PXR4Rr8hO2f_IT1DA,1,2,6
T_TvlfXcSUbXm2-ZFoe73A,496,3.92,297
evHNMdAvWB6a2K7Q8mVWAQ,33,2.66,44
82UbpDEPMGJ9Sod8a1U-cg,309,3.9,256
7ktyPHE-NGnWxarOqjIQiQ,416,3.92,110
rohwiags-kVO_IgYK1sIfw,185,3.81,67
MtHD0Wdh4FtbyFJCb4yfUQ,605,4.09,604
_ytx-JT-RZcTA4aovdmR_Q,91,3.96,86
HW-QgyCq4DzUQCFRaYn6Fg,588,3.6,88
GWdrPyAzrvxnUFg1GqPuzw,8,4.13,11
acPFDB6xB5qtcwTCI2wLvg,359,3.62,2026
3b2q_BzCDB62LsnUznC49g,464,3.7,121
aFy-xz6HD1AXpX2S83MbkQ,11,3.91,367
TNki2nkexv-xMFN7FwJfBg,10,3.3,77
TxEbjd6JkxpKL0g0JBLweA,16,3.47,60
WUYy93ydO2WIDtn9iYbGUg,2,2.5,15
CmTG_69V7hi1z08-zZXkxg,75,3.05,76
vSrQc-JRmT1nSR_dGiLq3w,7,4.43,9
qXI-t_vOhtMUH5zY36FItA,9,3.56,22
4xoIEWWvV55FZqZEVnLDOg,166,3.37,87
b1UHLsm_RR8IhUpVM1dlZA,3,4.67,4
9eHliSvvTsCCrydSjmBD1Q,48,3.63,29
w0yV8aE6ROzWixLOpu1njg,190,4.08,86
a59ZHJ1cG3tDCVhSICJ91Q,4,4.25,15
iFDyciKE-wBa8TExSS6n5w,4,4.25,7
_V6VASmmr0BcYLoFA-NpkQ,21,4.48,115
bslOvFExlhVCaIIxh1PCTQ,153,3.75,35
kkINBa35aw2zBGx9z4VBQg,14,3.6,59
kw5nzlw76yX-T9DGOoJqIQ,1,4,7
odIt_vM--TGrubgR3G0qCA,12,4.85,14
FcqWYkYPHhu03cizLSR1pg,2,2.5,2
hhdta7HsM9aU0akZlG7DFA,5,3.4,350
ggK3eqBXV0OvhM6w7PkTaQ,2,3,20
nN8lDhX1wJTeIAnP43Dm0Q,22,3.29,15
piGthFhfLW7kos9kChmNOQ,5,4.4,1
uoc7dzrau7QpZ7AWwHRUqg,11,3.92,58
2ShVp8DNtN8ydcO44VQTdA,21,4.32,91
hEoOKTeF_w6O_fCNhEXE-Q,4,4.75,10
Zpb3qkFUeQOY5e8ZrNeGaQ,62,3.75,68
RCrBOntkGfEu3OF5Ht-YEw,7,4.29,103
f3sNvuXS-Qin_YMNbmoKng,63,3.8,253
GqHrL09yyKXq1OHa8DhDPQ,671,3.6,1230
Ff8hG_00h6SO5unNTXPFQQ,259,3.44,88
L2W_ggWDICr_6e7d-mhBuw,96,3.65,295
tIfkCw6HMxJeHdHQoyBRzA,61,3.31,22
D5OQh-4CSlMETTUtoUYiXw,116,3.82,250
A3gEkJ0lvC1-37KPMNTehg,631,3.84,519
pxBmvgpiDMN161PwHDtsLw,197,3.69,128
dbaxZEm2lYAobGM9Qap5Ew,18,4.29,69
90QrD73MiLPjs4mtkmBqQQ,87,3.99,115
slpyLHWsvPXwj1XPoyjugQ,123,4.37,430
h0w0QLIQ7RWR4NBeesM_pg,119,3.85,1097
1mcspXwi0cnbu0_4VJf2Uw,107,3.76,308
15SgkWKI834ywNgPHO4kcw,26,4.19,106
OLGQ7alK4VKl3YdQk6UF5g,1402,3.78,608
nfjn8LZq9mtKpAX3zdTTXw,2,4,141
f5KxH3YahdmVBgS1axPoWg,1651,3.67,705
dGni31SIdODnpG2RHG8qDQ,167,4.28,351
qBbTCei6_dW5-ss-7X9b5g,143,3.93,86
KF9W9AfHKl9MzKgJKN2Yvw,40,3.67,71
Fb_UEcZLyWhQJXDckNPAvA,11,4.18,8
kYlL3EGY_YtiYjsoODBUpw,334,3.71,255
2vnSRxlp7uiwpVXqReHJIQ,56,3.54,9
yRWyJ9AaVm_M0RGJ_IoX8Q,258,3.7,1797
OTz5U2rzRfyaZhV_LwKzXg,150,3.84,48
CjJhEzdWQNEKa7grwPRQyg,432,4.29,436
S8JD8I-TRR7MoWyKhmw9VQ,45,4.02,35
Yr7O5o8w6oLj23y2hkrumg,239,3.86,457
Ue8TLzuyqcBm4SsRiMhwdw,291,3.74,460
tgkjSWCcWXAAk2DScYmQrg,311,3.32,129
tJIzUxwfaLDwO6R6wSZ9vw,335,3.84,1415
2koez9fMnhKpecO8-Mdy6A,16,2.73,131
_kAJGgRZPOEzwNp7XYL42Q,6,5,7
lsmjMzc3jhOX7sgLmwB9fw,16,3.94,13
PnIfgfBBmx4FRFF_WkJvPQ,22,3.21,144
L6CdZMJdvbbJlAiabk1HCQ,43,4.13,7
sMPqByfefvg_ITlz9t5dPA,141,3.87,117
R4QhWtWTnwI6qBZD02WRIA,51,2.92,27
LGTTxW4HByway-5pPV0Dzg,20,4,88
oprri3BBPHQaq-PPJo6xcA,4,4.5,71
NFIi_aXNp4QM29Ufn_lzyA,321,3.77,1689
P45OTfQnI5GRrLGu5EgGxQ,1,4,24
TPf6jvHI4z0kNwA6ls2EEQ,288,3.23,75
MkshgUbcfJvm2-ZGl1G-_w,14,3.73,40
7T1IMdlV_UDkNSNFHtXm5w,28,4.41,280
